Timestamp,Data
1970-01-01 00:00:00.009990,59.66
1970-01-01 00:00:00.010020,59.66
1970-01-01 00:00:00.010050,59.66
1970-01-01 00:00:00.010080,59.66
1970-01-01 00:00:00.010110,59.66
1970-01-01 00:00:00.010140,59.66
1970-01-01 00:00:00.010170,59.66
1970-01-01 00:00:00.010200,59.66
1970-01-01 00:00:00.010230,59.66
1970-01-01 00:00:00.010260,59.66
1970-01-01 00:00:00.010290,59.66
1970-01-01 00:00:00.010320,59.66
1970-01-01 00:00:00.010350,59.66
1970-01-01 00:00:00.010380,59.66
1970-01-01 00:00:00.010410,59.66
1970-01-01 00:00:00.010440,59.66
1970-01-01 00:00:00.010470,59.66
1970-01-01 00:00:00.010500,59.66
1970-01-01 00:00:00.010530,59.66
1970-01-01 00:00:00.010560,59.66
1970-01-01 00:00:00.010590,59.66
1970-01-01 00:00:00.010620,59.66
1970-01-01 00:00:00.010650,59.66
1970-01-01 00:00:00.010680,59.66
1970-01-01 00:00:00.010710,59.66
1970-01-01 00:00:00.010740,59.66
1970-01-01 00:00:00.010770,59.66
1970-01-01 00:00:00.010800,59.66
1970-01-01 00:00:00.010830,59.66
1970-01-01 00:00:00.010860,59.66
1970-01-01 00:00:00.010890,59.66
1970-01-01 00:00:00.010920,59.66
1970-01-01 00:00:00.010950,59.66
1970-01-01 00:00:00.010980,59.66
1970-01-01 00:00:00.011010,59.66
1970-01-01 00:00:00.011040,59.66
1970-01-01 00:00:00.011070,59.66
1970-01-01 00:00:00.011100,59.66
1970-01-01 00:00:00.011130,59.66
1970-01-01 00:00:00.011160,59.66
1970-01-01 00:00:00.011190,59.66
1970-01-01 00:00:00.011220,59.66
1970-01-01 00:00:00.011250,59.66
1970-01-01 00:00:00.011280,59.66
1970-01-01 00:00:00.011310,59.66
1970-01-01 00:00:00.011340,59.66
1970-01-01 00:00:00.011370,59.66
1970-01-01 00:00:00.011400,59.66
1970-01-01 00:00:00.011430,59.66
1970-01-01 00:00:00.011460,59.66
1970-01-01 00:00:00.011490,59.66
1970-01-01 00:00:00.011520,59.66
1970-01-01 00:00:00.011550,59.66
1970-01-01 00:00:00.011580,59.66
1970-01-01 00:00:00.011610,59.66
1970-01-01 00:00:00.011640,59.66
1970-01-01 00:00:00.011670,59.66
1970-01-01 00:00:00.011700,59.66
1970-01-01 00:00:00.011730,59.66
1970-01-01 00:00:00.011760,59.66
1970-01-01 00:00:00.011790,59.66
1970-01-01 00:00:00.011820,59.66
1970-01-01 00:00:00.011850,59.66
1970-01-01 00:00:00.011880,59.66
1970-01-01 00:00:00.011910,59.66
1970-01-01 00:00:00.011940,59.66
1970-01-01 00:00:00.011970,59.66
1970-01-01 00:00:00.012000,59.66
1970-01-01 00:00:00.012030,59.66
1970-01-01 00:00:00.012060,59.66
1970-01-01 00:00:00.012090,59.66
1970-01-01 00:00:00.012120,59.66
1970-01-01 00:00:00.012150,59.66
1970-01-01 00:00:00.012180,59.66
1970-01-01 00:00:00.012210,59.66
1970-01-01 00:00:00.012240,59.66
1970-01-01 00:00:00.012270,59.66
1970-01-01 00:00:00.012300,59.66
1970-01-01 00:00:00.012330,59.66
1970-01-01 00:00:00.012360,59.66
1970-01-01 00:00:00.012390,59.66
1970-01-01 00:00:00.012420,59.66
1970-01-01 00:00:00.012450,59.66
1970-01-01 00:00:00.012480,59.66
1970-01-01 00:00:00.012510,59.66
1970-01-01 00:00:00.012540,59.66
1970-01-01 00:00:00.012570,59.66
1970-01-01 00:00:00.012600,59.66
1970-01-01 00:00:00.012630,59.66
1970-01-01 00:00:00.012660,59.66
1970-01-01 00:00:00.012690,59.66
1970-01-01 00:00:00.012720,59.66
1970-01-01 00:00:00.012750,59.66
1970-01-01 00:00:00.012780,59.66
1970-01-01 00:00:00.012810,59.66
1970-01-01 00:00:00.012840,59.66
1970-01-01 00:00:00.012870,59.66
1970-01-01 00:00:00.012900,59.66
1970-01-01 00:00:00.012930,59.66
1970-01-01 00:00:00.012960,59.66
1970-01-01 00:00:00.012990,59.66
1970-01-01 00:00:00.013020,59.66
1970-01-01 00:00:00.013050,59.66
1970-01-01 00:00:00.013080,59.66
1970-01-01 00:00:00.013110,59.66
1970-01-01 00:00:00.013140,59.66
1970-01-01 00:00:00.013170,59.66
1970-01-01 00:00:00.013200,59.66
1970-01-01 00:00:00.013230,59.66
1970-01-01 00:00:00.013260,59.66
1970-01-01 00:00:00.013290,59.66
1970-01-01 00:00:00.013320,59.66
1970-01-01 00:00:00.013350,59.66
1970-01-01 00:00:00.013380,59.66
1970-01-01 00:00:00.013410,59.66
1970-01-01 00:00:00.013440,59.66
1970-01-01 00:00:00.013470,59.66
1970-01-01 00:00:00.013500,59.66
1970-01-01 00:00:00.013530,59.66
1970-01-01 00:00:00.013560,59.66
1970-01-01 00:00:00.013590,59.66
1970-01-01 00:00:00.013620,59.66
1970-01-01 00:00:00.013650,59.66
1970-01-01 00:00:00.013680,59.66
1970-01-01 00:00:00.013710,59.66
1970-01-01 00:00:00.013740,59.66
1970-01-01 00:00:00.013770,59.66
1970-01-01 00:00:00.013800,59.66
1970-01-01 00:00:00.013830,59.66
1970-01-01 00:00:00.013860,59.66
1970-01-01 00:00:00.013890,59.66
1970-01-01 00:00:00.013920,59.66
1970-01-01 00:00:00.013950,59.66
1970-01-01 00:00:00.013980,59.66
1970-01-01 00:00:00.014010,59.66
1970-01-01 00:00:00.014040,59.66
1970-01-01 00:00:00.014070,59.66
1970-01-01 00:00:00.014100,59.66
1970-01-01 00:00:00.014130,59.66
1970-01-01 00:00:00.014160,59.66
1970-01-01 00:00:00.014190,59.66
1970-01-01 00:00:00.014220,59.66
1970-01-01 00:00:00.014250,59.66
1970-01-01 00:00:00.014280,59.66
1970-01-01 00:00:00.014310,59.66
1970-01-01 00:00:00.014340,59.66
1970-01-01 00:00:00.014370,59.66
1970-01-01 00:00:00.014400,59.66
1970-01-01 00:00:00.014430,59.66
1970-01-01 00:00:00.014460,59.66
1970-01-01 00:00:00.014490,59.66
1970-01-01 00:00:00.014520,59.66
1970-01-01 00:00:00.014550,59.66
1970-01-01 00:00:00.014580,59.66
1970-01-01 00:00:00.014610,59.66
1970-01-01 00:00:00.014640,59.66
1970-01-01 00:00:00.014670,59.66
1970-01-01 00:00:00.014700,59.66
1970-01-01 00:00:00.014730,59.66
1970-01-01 00:00:00.014760,59.66
1970-01-01 00:00:00.014790,59.66
1970-01-01 00:00:00.014820,59.66
1970-01-01 00:00:00.014850,59.66
1970-01-01 00:00:00.014880,59.66
1970-01-01 00:00:00.014910,59.66
1970-01-01 00:00:00.014940,59.66
1970-01-01 00:00:00.014970,59.66
1970-01-01 00:00:00.015000,59.66
1970-01-01 00:00:00.015030,59.66
1970-01-01 00:00:00.015060,59.66
1970-01-01 00:00:00.015090,59.66
1970-01-01 00:00:00.015120,59.66
1970-01-01 00:00:00.015150,59.66
1970-01-01 00:00:00.015180,59.66
1970-01-01 00:00:00.015210,59.66
1970-01-01 00:00:00.015240,59.66
1970-01-01 00:00:00.015270,59.66
1970-01-01 00:00:00.015300,59.66
1970-01-01 00:00:00.015330,59.66
1970-01-01 00:00:00.015360,59.66
1970-01-01 00:00:00.015390,59.66
1970-01-01 00:00:00.015420,59.66
1970-01-01 00:00:00.015450,59.66
1970-01-01 00:00:00.015480,59.66
1970-01-01 00:00:00.015510,59.66
1970-01-01 00:00:00.015540,59.66
1970-01-01 00:00:00.015570,59.66
1970-01-01 00:00:00.015600,59.66
1970-01-01 00:00:00.015630,59.66
1970-01-01 00:00:00.015660,59.66
1970-01-01 00:00:00.015690,59.66
1970-01-01 00:00:00.015720,59.66
1970-01-01 00:00:00.015750,59.66
1970-01-01 00:00:00.015780,59.66
1970-01-01 00:00:00.015810,59.66
1970-01-01 00:00:00.015840,59.66
1970-01-01 00:00:00.015870,59.66
1970-01-01 00:00:00.015900,59.66
1970-01-01 00:00:00.015930,59.66
1970-01-01 00:00:00.015960,59.66
1970-01-01 00:00:00.015990,59.66
1970-01-01 00:00:00.016020,59.66
1970-01-01 00:00:00.016050,59.66
1970-01-01 00:00:00.016080,59.66
1970-01-01 00:00:00.016110,59.66
1970-01-01 00:00:00.016140,59.66
1970-01-01 00:00:00.016170,59.66
1970-01-01 00:00:00.016200,59.66
1970-01-01 00:00:00.016230,59.66
1970-01-01 00:00:00.016260,59.66
1970-01-01 00:00:00.016290,59.66
1970-01-01 00:00:00.016320,59.66
1970-01-01 00:00:00.016350,59.66
1970-01-01 00:00:00.016380,59.66
1970-01-01 00:00:00.016410,59.66
1970-01-01 00:00:00.016440,59.66
1970-01-01 00:00:00.016470,59.66
1970-01-01 00:00:00.016500,59.66
1970-01-01 00:00:00.016530,59.66
1970-01-01 00:00:00.016560,59.66
1970-01-01 00:00:00.016590,59.66
1970-01-01 00:00:00.016620,59.66
1970-01-01 00:00:00.016650,59.66
1970-01-01 00:00:00.016680,59.66
1970-01-01 00:00:00.016710,59.66
1970-01-01 00:00:00.016740,59.66
1970-01-01 00:00:00.016770,59.66
1970-01-01 00:00:00.016800,59.66
1970-01-01 00:00:00.016830,59.66
1970-01-01 00:00:00.016860,59.66
1970-01-01 00:00:00.016890,59.66
1970-01-01 00:00:00.016920,59.66
1970-01-01 00:00:00.016950,59.66
1970-01-01 00:00:00.016980,59.66
1970-01-01 00:00:00.017010,59.66
1970-01-01 00:00:00.017040,59.66
1970-01-01 00:00:00.017070,59.66
1970-01-01 00:00:00.017100,59.66
